sclk,uttime,target,time_ca,targ_pos_x,targ_pos_y,targ_pos_z,source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp,ipnum,mass_per_charge,os_lens2,os_lens1,os_lens4,os_lens3,qp_lens2,qp_lens1,qp_lens4,qp_lens3,qp_bias,ion_defl2,ion_defl1,ion_defl4,ion_defl3,top_plate,p_energy,alt_t,view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x,sc_pos_t_y,sc_pos_t_z,sc_vel_t_x,sc_vel_t_y,sc_vel_t_z,sc_vel_t_scx,sc_vel_t_scy,sc_vel_t_scz,lst_t,sza_t,ss_long_t,distance_s,view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x,sc_pos_s_y,sc_pos_s_z,sc_vel_s_x,sc_vel_s_y,sc_vel_s_z,lst_s,sza_s,ss_long_s,sc_att_angle_ra,sc_att_angle_dec,sc_att_angle_tw,c1counts,c2counts
,ms,,ms,km,km,km,,,,,,,,,,,,,,,,,,km/s,,Da/z,V,V,V,V,V,V,V,V,V,V,V,V,V,V,eV,km,,,,km,km,km,km/s,km/s,km/s,km/s,km/s,km/s,hours,deg,deg,km,,,,km,km,km,km/s,km/s,km/s,hours,deg,deg,rad,rad,rad,,
sclk,uttime (ms),target,time_ca (ms),targ_pos_x (km),targ_pos_y (km),targ_pos_z (km),source,data_reliability,table_set_id,coadd_cnt,osp_fil_1_status,oss_fil_2_status,csp_fil_3_status,css_fil_4_status,seq_table,cyc_num,cyc_table,scan_num,trap_table,sw_table,mass_table,focus_table,da_table,velocity_comp (km/s),ipnum,mass_per_charge (Da/z),os_lens2 (V),os_lens1 (V),os_lens4 (V),os_lens3 (V),qp_lens2 (V),qp_lens1 (V),qp_lens4 (V),qp_lens3 (V),qp_bias (V),ion_defl2 (V),ion_defl1 (V),ion_defl4 (V),ion_defl3 (V),top_plate (V),p_energy (eV),alt_t (km),view_dir_t_x,view_dir_t_y,view_dir_t_z,sc_pos_t_x (km),sc_pos_t_y (km),sc_pos_t_z (km),sc_vel_t_x (km/s),sc_vel_t_y (km/s),sc_vel_t_z (km/s),sc_vel_t_scx (km/s),sc_vel_t_scy (km/s),sc_vel_t_scz (km/s),lst_t (hours),sza_t (deg),ss_long_t (deg),distance_s (km),view_dir_s_x,view_dir_s_y,view_dir_s_z,sc_pos_s_x (km),sc_pos_s_y (km),sc_pos_s_z (km),sc_vel_s_x (km/s),sc_vel_s_y (km/s),sc_vel_s_z (km/s),lst_s (hours),sza_s (deg),ss_long_s (deg),sc_att_angle_ra (rad),sc_att_angle_dec (rad),sc_att_angle_tw (rad),c1counts,c2counts
2005-048T00:53:58.995,3238995,"CALYPSO",1187565,249495,156851,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,38,41.0,0.04,0.02,-29.86,-12.83,-4.235,-4.234,-55.777,-55.777,0.096,0.01,0,0,0,0.14,1.607,83828.789,-0.592484,-0.03524,-0.804811,-80110.46,-24323.93,4512.41,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.551748,-0.151725,-0.820094,176506,115653,36,8.811,-13.719,0.132,-4.231,114.364,83.29,0.013856,-0.721834,2.489701,22,7
2005-048T00:53:59.029,3239029,"CALYPSO",1187599,249496,156850,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,39,42.0,0.04,0.02,-29.86,-12.83,-4.173,-4.234,-55.826,-55.839,0.096,0.01,0,0,0,0.14,1.646,83828.817,-0.592484,-0.035239,-0.804811,-80110.59,-24323.61,4512.41,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.551749,-0.151722,-0.820094,176507,115652,36,8.811,-13.719,0.132,-4.231,114.364,83.29,0.013858,-0.721834,2.489704,19,16
2005-048T00:53:59.063,3239063,"CALYPSO",1187633,249497,156849,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,40,43.0,0.04,0.02,-29.86,-12.83,-4.173,-4.184,-55.888,-55.839,0.231,0.01,0,0,0,0.14,1.685,83828.845,-0.592484,-0.035238,-0.804811,-80110.72,-24323.29,4512.4,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.551749,-0.151719,-0.820094,176507,115652,36,8.811,-13.719,0.132,-4.231,114.364,83.29,0.01386,-0.721834,2.489707,18,8
2005-048T00:53:59.097,3239097,"CALYPSO",1187667,249497,156848,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,41,44.0,0.04,0.02,-29.86,-12.83,-4.124,-4.134,-55.888,-55.901,0.231,0.01,0,0,0,0.14,1.724,83828.873,-0.592484,-0.035237,-0.804811,-80110.84,-24322.96,4512.4,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.55175,-0.151716,-0.820094,176507,115651,36,8.811,-13.719,0.132,-4.231,114.364,83.29,0.013862,-0.721834,2.489711,21,9
2005-048T00:53:59.131,3239131,"CALYPSO",1187701,249498,156847,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,42,45.0,0.04,0.02,-29.86,-12.83,-4.074,-4.084,-55.95,-55.901,0.231,0.01,0,0,0,0.14,1.764,83828.901,-0.592484,-0.035236,-0.804811,-80110.97,-24322.64,4512.4,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.551751,-0.151712,-0.820094,176508,115651,36,8.811,-13.719,0.132,-4.231,114.364,83.29,0.013864,-0.721834,2.489714,24,8
2005-048T00:53:59.165,3239165,"CALYPSO",1187735,249499,156846,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,43,46.0,0.04,0.02,-29.86,-12.83,-4.074,-4.084,-55.95,-55.938,0.231,0.01,0,0,0,0.14,1.803,83828.929,-0.592484,-0.035236,-0.804811,-80111.1,-24322.32,4512.39,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.706,96.44,211022,-0.551752,-0.15171,-0.820094,176508,115650,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.013866,-0.721834,2.489717,25,9
2005-048T00:53:59.199,3239199,"CALYPSO",1187769,249499,156845,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,44,47.0,0.04,0.02,-29.86,-12.83,-4.025,-4.021,-56.037,-55.988,0.366,0.01,0,0,0,0.14,1.842,83828.957,-0.592484,-0.035235,-0.804811,-80111.22,-24322.0,4512.39,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551753,-0.151706,-0.820094,176508,115650,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.013868,-0.721834,2.48972,24,14
2005-048T00:53:59.233,3239233,"CALYPSO",1187803,249500,156844,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,45,48.0,0.04,0.02,-29.86,-12.83,-3.975,-4.021,-56.037,-55.988,0.366,0.01,0,0,0,0.14,1.881,83828.984,-0.592484,-0.035234,-0.804811,-80111.35,-24321.68,4512.38,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551754,-0.151703,-0.820094,176509,115649,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.01387,-0.721834,2.489723,23,10
2005-048T00:53:59.267,3239267,"CALYPSO",1187837,249501,156843,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,46,49.0,0.04,0.02,-29.86,-12.83,-3.913,-3.959,-56.099,-56.05,0.366,0.01,0,0,0,0.14,1.92,83829.012,-0.592484,-0.035233,-0.804811,-80111.48,-24321.36,4512.38,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551755,-0.1517,-0.820094,176509,115649,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.013872,-0.721834,2.489726,22,15
2005-048T00:53:59.301,3239301,"CALYPSO",1187871,249501,156842,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,47,50.0,0.04,0.02,-29.86,-12.83,-3.913,-3.909,-56.099,-56.099,0.49,0.01,0,0,0,0.14,1.959,83829.04,-0.592484,-0.035232,-0.804811,-80111.6,-24321.04,4512.37,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551756,-0.151697,-0.820094,176509,115648,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.013874,-0.721834,2.489729,25,14
2005-048T00:53:59.335,3239335,"CALYPSO",1187905,249502,156841,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,48,51.0,0.04,0.02,-29.86,-12.83,-3.851,-3.909,-56.149,-56.149,0.49,0.01,0,0,0,0.14,1.999,83829.068,-0.592484,-0.035232,-0.804811,-80111.73,-24320.72,4512.37,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551756,-0.151694,-0.820094,176509,115648,36,8.811,-13.719,0.132,-4.231,114.365,83.29,0.013876,-0.721834,2.489732,15,12
2005-048T00:53:59.369,3239369,"CALYPSO",1187939,249503,156840,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,49,52.0,0.04,0.02,-29.86,-12.83,-3.851,-3.859,-56.198,-56.149,0.49,0.01,0,0,0,0.14,2.038,83829.096,-0.592484,-0.035231,-0.804811,-80111.86,-24320.4,4512.36,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551757,-0.151691,-0.820094,176510,115648,36,8.811,-13.719,0.132,-4.231,114.366,83.29,0.013878,-0.721834,2.489736,21,11
2005-048T00:53:59.403,3239403,"CALYPSO",1187973,249503,156839,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,50,53.0,0.04,0.02,-29.86,-12.83,-3.801,-3.809,-56.198,-56.199,0.614,0.01,0,0,0,0.14,2.077,83829.124,-0.592485,-0.03523,-0.804811,-80111.98,-24320.08,4512.36,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.707,96.44,211022,-0.551758,-0.151688,-0.820094,176510,115647,36,8.811,-13.719,0.132,-4.231,114.366,83.29,0.01388,-0.721834,2.489739,14,12
2005-048T00:53:59.437,3239437,"CALYPSO",1188007,249504,156837,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,51,54.0,0.04,0.02,-29.86,-12.83,-3.752,-3.809,-56.248,-56.248,0.614,0.01,0,0,0,0.14,2.116,83829.152,-0.592485,-0.035229,-0.804811,-80112.11,-24319.76,4512.36,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551759,-0.151685,-0.820094,176510,115647,36,8.811,-13.719,0.132,-4.231,114.366,83.29,0.013882,-0.721834,2.489742,17,7
2005-048T00:53:59.471,3239471,"CALYPSO",1188041,249505,156836,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,52,55.0,0.04,0.02,-29.86,-12.83,-3.752,-3.759,-56.298,-56.248,0.614,0.01,0,0,0,0.14,2.155,83829.18,-0.592485,-0.035228,-0.804811,-80112.24,-24319.44,4512.35,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.55176,-0.151682,-0.820094,176511,115646,36,8.811,-13.719,0.132,-4.231,114.366,83.3,0.013885,-0.721834,2.489745,16,11
2005-048T00:53:59.505,3239505,"CALYPSO",1188075,249505,156835,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,53,56.0,0.04,0.02,-29.86,-12.83,-3.702,-3.697,-56.36,-56.31,0.739,0.01,0,0,0,0.14,2.195,83829.208,-0.592485,-0.035228,-0.804811,-80112.36,-24319.12,4512.35,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551761,-0.151678,-0.820094,176511,115646,36,8.811,-13.719,0.132,-4.231,114.366,83.3,0.013887,-0.721834,2.489748,19,11
2005-048T00:53:59.539,3239539,"CALYPSO",1188109,249506,156834,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,54,57.0,0.04,0.02,-29.86,-12.83,-3.653,-3.697,-56.36,-56.31,0.739,0.01,0,0,0,0.14,2.234,83829.236,-0.592485,-0.035227,-0.804811,-80112.49,-24318.8,4512.34,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551762,-0.151676,-0.820094,176511,115645,36,8.811,-13.719,0.132,-4.231,114.366,83.3,0.013889,-0.721834,2.489751,23,7
2005-048T00:53:59.573,3239573,"CALYPSO",1188143,249507,156833,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,55,58.0,0.04,0.02,-29.86,-12.83,-3.591,-3.647,-56.421,-56.372,0.739,0.01,0,0,0,0.14,2.273,83829.264,-0.592485,-0.035226,-0.804811,-80112.62,-24318.48,4512.34,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551763,-0.151672,-0.820094,176512,115645,36,8.811,-13.719,0.132,-4.231,114.366,83.3,0.013891,-0.721834,2.489754,27,13
2005-048T00:53:59.607,3239607,"CALYPSO",1188177,249507,156832,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,56,59.0,0.04,0.02,-29.86,-12.83,-3.591,-3.609,-56.421,-56.422,0.863,0.01,0,0,0,0.14,2.312,83829.292,-0.592485,-0.035225,-0.804811,-80112.74,-24318.16,4512.33,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551763,-0.151669,-0.820094,176512,115644,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013893,-0.721834,2.489758,21,9
2005-048T00:53:59.641,3239641,"CALYPSO",1188211,249508,156831,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,57,60.0,0.04,0.02,-29.86,-12.83,-3.591,-3.547,-56.471,-56.422,0.863,0.01,0,0,0,0.14,2.351,83829.32,-0.592485,-0.035225,-0.804811,-80112.87,-24317.84,4512.33,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.708,96.44,211022,-0.551764,-0.151666,-0.820094,176512,115644,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013895,-0.721834,2.489761,25,8
2005-048T00:53:59.675,3239675,"CALYPSO",1188245,249509,156830,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,58,61.0,0.04,0.02,-29.86,-12.83,-3.504,-3.547,-56.521,-56.471,0.863,0.01,0,0,0,0.14,2.391,83829.347,-0.592485,-0.035224,-0.804811,-80113.0,-24317.52,4512.32,-3.728,9.423,-0.13,-1.981,-9.573,-2.671,7.555,69.709,96.44,211022,-0.551765,-0.151663,-0.820094,176512,115643,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013897,-0.721834,2.489764,31,15
2005-048T00:53:59.709,3239709,"CALYPSO",1188279,249509,156829,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,59,62.0,0.04,0.02,-29.86,-12.83,-3.504,-3.485,-56.521,-56.521,0.987,0.01,0,0,0,0.14,2.43,83829.375,-0.592485,-0.035223,-0.804811,-80113.12,-24317.2,4512.32,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.551766,-0.15166,-0.820094,176513,115643,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013899,-0.721834,2.489767,25,8
2005-048T00:53:59.743,3239743,"CALYPSO",1188313,249510,156828,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,60,63.0,0.04,0.02,-29.86,-12.83,-3.442,-3.485,-56.57,-56.571,0.987,0.01,0,0,0,0.14,2.469,83829.403,-0.592485,-0.035222,-0.804811,-80113.25,-24316.88,4512.32,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.551767,-0.151657,-0.820094,176513,115642,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013901,-0.721834,2.48977,16,10
2005-048T00:53:59.777,3239777,"CALYPSO",1188347,249511,156827,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,61,64.0,0.04,0.02,-29.86,-12.83,-3.442,-3.435,-56.62,-56.571,0.987,0.01,0,0,0,0.14,2.508,83829.431,-0.592485,-0.035221,-0.804811,-80113.38,-24316.56,4512.31,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.551768,-0.151654,-0.820094,176513,115642,36,8.811,-13.719,0.132,-4.231,114.367,83.3,0.013903,-0.721834,2.489773,25,16
2005-048T00:53:59.811,3239811,"CALYPSO",1188381,249511,156826,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,62,65.0,0.04,0.02,-29.86,-12.83,-3.38,-3.385,-56.682,-56.633,0.987,0.01,0,0,0,0.14,2.547,83829.459,-0.592485,-0.035221,-0.804811,-80113.5,-24316.24,4512.31,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.551769,-0.151651,-0.820094,176514,115641,36,8.811,-13.719,0.132,-4.231,114.368,83.3,0.013905,-0.721834,2.489776,22,11
2005-048T00:53:59.845,3239845,"CALYPSO",1188415,249512,156825,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,63,66.0,0.04,0.02,-29.86,-12.83,-3.33,-3.385,-56.682,-56.633,1.112,0.01,0,0,0,0.14,2.587,83829.487,-0.592485,-0.03522,-0.804811,-80113.63,-24315.92,4512.3,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.55177,-0.151648,-0.820094,176514,115641,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013907,-0.721834,2.48978,24,13
2005-048T00:53:59.880,3239880,"CALYPSO",1188450,249513,156824,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,64,67.0,0.04,0.02,-29.86,-12.83,-3.33,-3.335,-56.682,-56.695,1.112,0.01,0,0,0,0.14,2.626,83829.516,-0.592486,-0.035219,-0.804811,-80113.76,-24315.59,4512.3,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.709,96.44,211022,-0.55177,-0.151644,-0.820093,176514,115641,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013909,-0.721834,2.489783,15,12
2005-048T00:53:59.914,3239914,"CALYPSO",1188484,249513,156823,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,65,68.0,0.04,0.02,-29.86,-12.83,-3.281,-3.285,-56.744,-56.732,1.112,0.01,0,0,0,0.14,2.665,83829.544,-0.592486,-0.035218,-0.804811,-80113.89,-24315.27,4512.29,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.71,96.44,211022,-0.551771,-0.151642,-0.820093,176515,115640,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013911,-0.721834,2.489786,16,9
2005-048T00:53:59.948,3239948,"CALYPSO",1188518,249514,156821,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,66,69.0,0.04,0.02,-29.86,-12.83,-3.231,-3.222,-56.781,-56.781,1.236,0.01,0,0,0,0.14,2.704,83829.572,-0.592486,-0.035217,-0.804811,-80114.01,-24314.95,4512.29,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.71,96.44,211022,-0.551772,-0.151638,-0.820093,176515,115640,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013913,-0.721834,2.489789,24,10
2005-048T00:53:59.982,3239982,"CALYPSO",1188552,249515,156820,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,67,70.0,0.04,0.02,-29.86,-12.83,-3.181,-3.222,-56.831,-56.781,1.236,0.01,0,0,0,0.14,2.743,83829.6,-0.592486,-0.035217,-0.804811,-80114.14,-24314.63,4512.28,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.71,96.44,211022,-0.551773,-0.151635,-0.820093,176515,115639,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013915,-0.721834,2.489792,22,13
2005-048T00:54:00.016,3240016,"CALYPSO",1188586,249515,156819,-2198,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,1,57,1,0,0,26,0,1,2.75,68,71.0,0.04,0.02,-29.86,-12.83,-3.181,-3.16,-56.831,-56.843,1.236,0.01,0,0,0,0.14,2.782,83829.628,-0.592486,-0.035216,-0.804811,-80114.27,-24314.31,4512.28,-3.728,9.423,-0.13,-1.981,-9.573,-2.672,7.555,69.71,96.44,211022,-0.551774,-0.151632,-0.820093,176515,115639,36,8.81,-13.719,0.132,-4.231,114.368,83.3,0.013917,-0.721834,2.489795,18,13
2005-048T00:55:07.158,3307158,"CALYPSO",1255728,250826,154715,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,1,1.0,0.04,0.02,-29.86,-12.83,-5.661,-5.682,-54.363,-54.351,-1.417,0.01,0,0,0,0.14,0.047,83887.013,-0.592386,-0.034334,-0.804923,-80364.05,-23681.41,4503.57,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.993,96.59,211013,-0.553085,-0.14615,-0.820206,177106,114717,45,8.779,-13.736,0.132,-4.209,114.671,83.93,0.014826,-0.721627,2.490177,21,12
2005-048T00:55:07.192,3307192,"CALYPSO",1255762,250827,154714,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,2,2.0,0.04,0.02,-29.86,-12.83,-5.612,-5.619,-54.45,-54.401,-1.417,0.01,0,0,0,0.14,0.093,83887.043,-0.592386,-0.034333,-0.804923,-80364.18,-23681.09,4503.57,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.993,96.59,211013,-0.553085,-0.146147,-0.820206,177106,114717,45,8.779,-13.736,0.132,-4.209,114.671,83.93,0.014825,-0.721627,2.490176,24,15
2005-048T00:55:07.226,3307226,"CALYPSO",1255796,250827,154713,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,3,3.0,0.04,0.02,-29.86,-12.83,-5.562,-5.557,-54.45,-54.463,-1.417,0.01,0,0,0,0.14,0.14,83887.073,-0.592386,-0.034333,-0.804923,-80364.3,-23680.77,4503.56,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.993,96.59,211013,-0.553086,-0.146145,-0.820206,177107,114716,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014825,-0.721627,2.490175,26,14
2005-048T00:55:07.260,3307260,"CALYPSO",1255830,250828,154712,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,4,4.0,0.04,0.02,-29.86,-12.83,-5.5,-5.557,-54.512,-54.463,-1.282,0.01,0,0,0,0.14,0.187,83887.104,-0.592386,-0.034332,-0.804923,-80364.43,-23680.45,4503.56,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.993,96.59,211013,-0.553087,-0.146142,-0.820206,177107,114716,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014825,-0.721627,2.490175,28,12
2005-048T00:55:07.294,3307294,"CALYPSO",1255864,250829,154711,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,5,5.0,0.04,0.02,-29.86,-12.83,-5.5,-5.507,-54.562,-54.512,-1.282,0.01,0,0,0,0.14,0.233,83887.134,-0.592386,-0.034332,-0.804923,-80364.56,-23680.13,4503.56,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.994,96.59,211013,-0.553087,-0.146139,-0.820206,177107,114715,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014824,-0.721627,2.490174,22,12
2005-048T00:55:07.328,3307328,"CALYPSO",1255898,250829,154710,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,6,6.0,0.04,0.02,-29.86,-12.83,-5.438,-5.457,-54.611,-54.562,-1.282,0.01,0,0,0,0.14,0.28,83887.164,-0.592386,-0.034331,-0.804923,-80364.68,-23679.81,4503.55,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.994,96.59,211013,-0.553088,-0.146136,-0.820206,177107,114715,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014824,-0.721627,2.490173,19,9
2005-048T00:55:07.362,3307362,"CALYPSO",1255932,250830,154709,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,7,7.0,0.04,0.02,-29.86,-12.83,-5.389,-5.407,-54.611,-54.611,-1.148,0.01,0,0,0,0.14,0.326,83887.194,-0.592386,-0.034331,-0.804923,-80364.81,-23679.49,4503.55,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.994,96.59,211013,-0.553089,-0.146133,-0.820206,177108,114714,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014824,-0.721627,2.490172,21,11
2005-048T00:55:07.396,3307396,"CALYPSO",1255966,250831,154708,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,8,8.0,0.04,0.02,-29.86,-12.83,-5.339,-5.357,-54.661,-54.661,-1.148,0.01,0,0,0,0.14,0.373,83887.224,-0.592386,-0.03433,-0.804923,-80364.94,-23679.17,4503.54,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.994,96.59,211013,-0.553089,-0.14613,-0.820206,177108,114714,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014823,-0.721627,2.490171,34,14
2005-048T00:55:07.430,3307430,"CALYPSO",1256000,250831,154707,-2179,"osi",0,"156-1",30,"Off","Off","High-EV","Off",14,2,57,1,0,0,26,0,1,3.0,9,12.0,0.04,0.02,-29.86,-12.83,-5.178,-5.207,-54.834,-54.835,-0.899,0.01,0,0,0,0.14,0.56,83887.254,-0.592385,-0.034329,-0.804923,-80365.06,-23678.85,4503.54,-3.713,9.429,-0.129,-1.98,-9.571,-2.683,7.534,69.994,96.59,211013,-0.55309,-0.146128,-0.820206,177108,114713,45,8.779,-13.736,0.132,-4.209,114.672,83.93,0.014823,-0.721627,2.49017,27,14
